ID,class
2998,5
2999,1
3000,1
3001,1
3002,1
3003,4
3004,9
3005,3
3006,4
3007,1
3008,4
3009,7
3010,8
3011,2
3012,8
3013,3
3014,4
3015,7
3016,5
3017,5
3018,6
3019,6
3020,0
3021,1
3022,9
3023,9
3024,4
3025,3
3026,3
3027,7
3028,3
3029,1
3030,2
3031,2
3032,7
3033,1
3034,5
3035,3
3036,6
3037,1
3038,4
3039,5
3040,3
3041,4
3042,8
3043,6
3044,2
3045,1
3046,5
3047,8
3048,8
3049,3
3050,8
3051,5
3052,2
3053,5
3054,0
3055,0
3056,8
3057,6
3058,0
3059,5
3060,9
3061,4
3062,9
3063,8
3064,9
3065,7
3066,0
3067,6
3068,2
3069,5
3070,5
3071,3
3072,2
3073,7
3074,6
3075,0
3076,7
3077,5
3078,3
3079,0
3080,1
3081,7
3082,3
3083,0
3084,8
3085,5
3086,3
3087,4
3088,4
3089,7
3090,5
3091,7
3092,4
3093,8
3094,5
3095,3
3096,6
3097,9
3098,5
3099,7
3100,2
3101,0
3102,8
3103,2
3104,4
3105,3
3106,7
3107,1
3108,8
3109,1
3110,3
3111,7
3112,9
3113,6
3114,7
3115,5
3116,8
3117,5
3118,1
3119,0
3120,2
3121,6
3122,4
3123,9
3124,1
3125,8
3126,5
3127,3
3128,5
3129,6
3130,8
3131,6
3132,8
3133,8
3134,5
3135,6
3136,1
3137,1
3138,0
3139,8
3140,5
3141,8
3142,6
3143,7
3144,0
3145,9
3146,3
3147,5
3148,9
3149,5
3150,0
3151,5
3152,7
3153,8
3154,3
3155,0
3156,8
3157,1
3158,0
3159,9
3160,9
3161,5
3162,7
3163,1
3164,6
3165,7
3166,3
3167,7
3168,1
3169,8
3170,5
3171,6
3172,6
3173,7
3174,2
3175,4
3176,2
3177,6
3178,1
3179,5
3180,3
3181,4
3182,5
3183,2
3184,7
3185,1
3186,2
3187,7
3188,5
3189,3
3190,8
3191,7
3192,0
3193,5
3194,7
3195,8
3196,4
3197,9
3198,5
3199,4
3200,4
3201,4
3202,8
3203,9
3204,0
3205,0
3206,0
3207,9
3208,5
3209,8
3210,6
3211,6
3212,9
3213,5
3214,7
3215,1
3216,7
3217,3
3218,7
3219,3
3220,6
3221,1
3222,7
3223,7
3224,2
3225,6
3226,6
3227,1
3228,5
3229,4
3230,3
3231,3
3232,9
3233,3
3234,7
3235,8
3236,5
3237,0
3238,2
3239,3
3240,7
3241,2
3242,7
3243,7
3244,9
3245,3
3246,0
3247,4
3248,3
3249,1
3250,5
3251,5
3252,8
3253,0
3254,9
3255,5
3256,5
3257,2
3258,3
3259,4
3260,9
3261,5
3262,5
3263,5
3264,3
3265,8
3266,1
3267,8
3268,1
3269,3
3270,1
3271,6
3272,8
3273,2
3274,1
3275,9
3276,9
3277,6
3278,0
3279,4
3280,0
3281,5
3282,4
3283,8
3284,5
3285,6
3286,4
3287,8
3288,6
3289,5
3290,1
3291,3
3292,5
3293,2
3294,6
3295,2
3296,6
3297,4
3298,6
3299,0
3300,8
3301,6
3302,1
3303,8
3304,8
3305,1
3306,1
3307,6
3308,2
3309,4
3310,5
3311,1
3312,5
3313,4
3314,0
3315,1
3316,1
3317,2
3318,4
3319,3
3320,2
3321,8
3322,3
3323,4
3324,5
3325,3
3326,6
3327,4
3328,1
3329,8
3330,9
3331,3
3332,1
3333,8
3334,7
3335,9
3336,1
3337,7
3338,7
3339,9
3340,0
3341,1
3342,1
3343,6
3344,8
3345,6
3346,3
3347,1
3348,6
3349,6
3350,3
3351,8
3352,6
3353,5
3354,1
3355,1
3356,8
3357,1
3358,5
3359,3
3360,2
3361,8
3362,5
3363,5
3364,5
3365,7
3366,6
3367,1
3368,1
3369,4
3370,5
3371,1
3372,6
3373,1
3374,1
3375,2
3376,5
3377,5
3378,8
3379,6
3380,1
3381,8
3382,5
3383,3
3384,5
3385,8
3386,9
3387,2
3388,3
3389,3
3390,0
3391,4
3392,5
3393,6
3394,8
3395,6
3396,1
3397,5
3398,5
3399,1
3400,3
3401,9
3402,4
3403,7
3404,6
3405,2
3406,5
3407,5
3408,7
3409,2
3410,1
3411,5
3412,6
3413,3
3414,6
3415,0
3416,3
3417,2
3418,2
3419,2
3420,3
3421,3
3422,6
3423,6
3424,6
3425,7
3426,4
3427,3
3428,4
3429,1
3430,6
3431,0
3432,3
3433,7
3434,6
3435,6
3436,4
3437,5
3438,0
3439,7
3440,3
3441,5
3442,3
3443,7
3444,9
3445,9
3446,4
3447,1
3448,5
3449,0
3450,2
3451,2
3452,6
3453,7
3454,3
3455,3
3456,4
3457,5
3458,8
3459,8
3460,6
3461,3
3462,4
3463,4
3464,5
3465,7
3466,0
3467,8
3468,9
3469,9
3470,7
3471,6
3472,5
3473,1
3474,3
3475,2
3476,2
3477,6
3478,3
3479,4
3480,6
3481,4
3482,3
3483,6
3484,4
3485,8
3486,7
3487,7
3488,8
3489,9
3490,1
3491,4
3492,8
3493,0
3494,1
3495,2
3496,5
3497,9
3498,0
3499,9
3500,3
3501,0
3502,5
3503,3
3504,5
3505,5
3506,1
3507,1
3508,6
3509,6
3510,8
3511,3
3512,5
3513,6
3514,4
3515,3
3516,1
3517,7
3518,4
3519,6
3520,2
3521,6
3522,7
3523,8
3524,5
3525,5
3526,3
3527,3
3528,8
3529,8
3530,0
3531,5
3532,4
3533,3
3534,5
3535,7
3536,1
3537,8
3538,9
3539,2
3540,8
3541,3
3542,6
3543,6
3544,6
3545,3
3546,6
3547,3
3548,0
3549,5
3550,7
3551,2
3552,8
3553,4
3554,5
3555,1
3556,8
3557,8
3558,4
3559,6
3560,8
3561,6
3562,2
3563,6
3564,9
3565,6
3566,3
3567,4
3568,6
3569,3
3570,5
3571,5
3572,6
3573,6
3574,1
3575,4
3576,5
3577,4
3578,9
3579,2
3580,6
3581,7
3582,7
3583,1
3584,7
3585,8
3586,3
3587,1
3588,6
3589,7
3590,3
3591,1
3592,1
3593,5
3594,3
3595,9
3596,3
3597,1
3598,2
3599,1
3600,0
3601,0
3602,0
3603,6
3604,2
3605,9
3606,6
3607,9
3608,0
3609,8
3610,9
3611,2
3612,8
3613,6
3614,3
3615,0
3616,8
3617,5
3618,8
3619,5
3620,8
3621,9
3622,5
3623,4
3624,2
3625,9
3626,0
3627,3
3628,1
3629,6
3630,6
3631,5
3632,6
3633,2
3634,8
3635,6
3636,0
3637,8
3638,1
3639,4
3640,5
3641,8
3642,6
3643,8
3644,5
3645,8
3646,5
3647,4
3648,1
3649,1
3650,8
3651,2
3652,6
3653,2
3654,6
3655,3
3656,2
3657,6
3658,2
3659,1
3660,4
3661,3
3662,8
3663,2
3664,8
3665,3
3666,6
3667,0
3668,7
3669,8
3670,4
3671,5
3672,6
3673,3
3674,2
3675,3
3676,4
3677,5
3678,1
3679,5
3680,2
3681,5
3682,2
3683,1
3684,9
3685,8
3686,6
3687,4
3688,3
3689,3
3690,3
3691,3
3692,6
3693,4
3694,3
3695,5
3696,6
3697,0
3698,4
3699,3
3700,2
3701,8
3702,9
3703,3
3704,5
3705,1
3706,7
3707,3
3708,9
3709,9
3710,3
3711,6
3712,3
3713,4
3714,3
3715,6
3716,6
3717,3
3718,5
3719,1
3720,3
3721,2
3722,3
3723,3
3724,8
3725,3
3726,6
3727,5
3728,5
3729,4
3730,4
3731,6
3732,3
3733,3
3734,5
3735,3
3736,0
3737,8
3738,8
3739,4
3740,9
3741,9
3742,1
3743,9
3744,9
3745,3
3746,4
3747,1
3748,6
3749,1
3750,6
3751,1
3752,6
3753,7
3754,4
3755,1
3756,2
3757,5
3758,9
3759,6
3760,9
3761,9
3762,1
3763,1
3764,9
3765,9
3766,5
3767,2
3768,0
3769,5
3770,1
3771,0
3772,3
3773,5
3774,6
3775,3
3776,8
3777,4
3778,7
3779,6
3780,5
3781,7
3782,1
3783,7
3784,6
3785,4
3786,7
3787,7
3788,6
3789,4
3790,7
3791,1
3792,4
3793,5
3794,5
3795,8
3796,1
3797,3
3798,5
3799,7
3800,3
3801,3
3802,3
3803,8
3804,4
3805,3
3806,8
3807,5
3808,4
3809,3
3810,8
3811,0
3812,9
3813,1
3814,1
3815,0
3816,1
3817,2
3818,1
3819,3
3820,8
3821,1
3822,9
3823,3
3824,3
3825,5
3826,5
3827,0
3828,4
3829,1
3830,5
3831,1
3832,3
3833,4
3834,4
3835,0
3836,5
3837,6
3838,3
3839,8
3840,3
3841,4
3842,3
3843,2
3844,4
3845,1
3846,0
3847,2
3848,9
3849,2
3850,8
3851,3
3852,9
3853,9
3854,5
3855,1
3856,4
3857,7
3858,9
3859,6
3860,1
3861,7
3862,1
3863,9
3864,6
3865,5
3866,8
3867,0
3868,5
3869,4
3870,3
3871,6
3872,8
3873,7
3874,7
3875,7
3876,8
3877,4
3878,1
3879,8
3880,6
3881,7
3882,6
3883,3
3884,6
3885,0
3886,3
3887,0
3888,3
3889,9
3890,0
3891,3
3892,6
3893,7
3894,5
3895,3
3896,1
3897,4
3898,9
3899,5
3900,8
3901,9
3902,1
3903,4
3904,8
3905,0
3906,3
3907,7
3908,1
3909,3
3910,1
3911,6
3912,4
3913,6
3914,4
3915,5
3916,7
3917,6
3918,3
3919,0
3920,7
3921,1
3922,6
3923,6
3924,8
3925,1
3926,5
3927,5
3928,1
3929,5
3930,6
3931,8
3932,8
3933,4
3934,4
3935,8
3936,6
3937,8
3938,0
3939,0
3940,4
3941,2
3942,8
3943,1
3944,6
3945,2
3946,4
3947,4
3948,4
3949,2
3950,8
3951,3
3952,9
3953,9
3954,8
3955,6
3956,0
3957,8
3958,3
3959,7
3960,2
3961,3
3962,4
3963,7
3964,4
3965,7
3966,3
3967,7
3968,2
3969,7
3970,4
3971,3
3972,4
3973,1
3974,0
3975,1
3976,7
3977,4
3978,2
3979,2
3980,2
3981,3
3982,0
3983,1
3984,6
3985,5
3986,1
3987,0
3988,0
3989,3
3990,0
3991,9
3992,5
3993,9
3994,1
3995,1
3996,5
3997,3
3998,1
3999,6
4000,3
4001,6
4002,8
4003,9
4004,3
4005,9
4006,2
4007,4
4008,8
4009,8
4010,2
4011,3
4012,8
4013,4
4014,3
4015,3
4016,2
4017,5
4018,7
4019,4
4020,3
4021,9
4022,5
4023,0
4024,2
4025,7
4026,6
4027,5
4028,3
4029,7
4030,1
4031,9
4032,9
4033,4
4034,1
4035,6
4036,9
4037,0
4038,3
4039,9
4040,5
4041,9
4042,6
4043,6
4044,8
4045,9
4046,5
4047,3
4048,6
4049,6
4050,1
4051,0
4052,6
4053,3
4054,1
4055,1
4056,7
4057,5
4058,6
4059,4
4060,0
4061,0
4062,8
4063,3
4064,8
4065,8
4066,1
4067,7
4068,6
4069,6
4070,3
4071,4
4072,8
4073,1
4074,9
4075,4
4076,6
4077,1
4078,8
4079,1
4080,6
4081,8
4082,3
4083,1
4084,2
4085,6
4086,4
4087,8
4088,9
4089,1
4090,2
4091,8
4092,6
4093,7
4094,3
4095,3
4096,8
4097,0
4098,1
4099,6
4100,5
4101,4
4102,4
4103,1
4104,6
4105,8
4106,7
4107,2
4108,1
4109,1
4110,2
4111,8
4112,6
4113,8
4114,0
4115,0
4116,4
4117,8
4118,9
4119,8
4120,6
4121,0
4122,9
4123,1
4124,6
4125,6
4126,9
4127,7
4128,1
4129,0
4130,4
4131,9
4132,7
4133,5
4134,1
4135,5
4136,2
4137,7
4138,2
4139,3
4140,8
4141,0
4142,9
4143,8
4144,1
4145,1
4146,3
4147,3
4148,3
4149,2
4150,6
4151,7
4152,7
4153,3
4154,4
4155,4
4156,4
4157,0
4158,6
4159,1
4160,6
4161,4
4162,1
4163,8
4164,6
4165,8
4166,6
4167,3
4168,2
4169,4
4170,9
4171,2
4172,7
4173,6
4174,9
4175,3
4176,6
4177,5
4178,5
4179,8
4180,1
4181,4
4182,6
4183,9
4184,1
4185,3
4186,9
4187,9
4188,1
4189,3
4190,2
4191,9
4192,6
4193,7
4194,3
4195,3
4196,8
4197,4
4198,6
4199,1
4200,5
4201,7
4202,7
4203,8
4204,9
4205,9
4206,1
4207,7
4208,8
4209,0
4210,1
4211,2
4212,5
4213,1
4214,9
4215,6
4216,6
4217,3
4218,8
4219,1
4220,5
4221,5
4222,1
4223,0
4224,1
4225,1
4226,3
4227,3
4228,4
4229,0
4230,0
4231,5
4232,3
4233,0
4234,8
4235,8
4236,3
4237,8
4238,5
4239,9
4240,6
4241,1
4242,4
4243,3
4244,9
4245,6
4246,4
4247,9
4248,8
4249,4
4250,9
4251,5
4252,0
4253,3
4254,7
4255,6
4256,2
4257,3
4258,3
4259,6
4260,4
4261,5
4262,7
4263,5
4264,6
4265,6
4266,2
4267,1
4268,2
4269,9
4270,6
4271,9
4272,6
4273,5
4274,3
4275,0
4276,1
4277,4
4278,9
4279,3
4280,1
4281,9
4282,7
4283,2
4284,6
4285,9
4286,9
4287,4
4288,2
4289,5
4290,1
4291,5
4292,2
4293,8
4294,6
4295,1
4296,7
4297,3
4298,9
4299,5
4300,4
4301,7
4302,3
4303,6
4304,3
4305,8
4306,0
4307,5
4308,4
4309,5
4310,9
4311,4
4312,7
4313,8
4314,2
4315,9
4316,5
4317,4
4318,1
4319,1
4320,8
4321,0
4322,6
4323,6
4324,5
4325,5
4326,1
4327,4
4328,2
4329,5
4330,0
4331,5
4332,9
4333,4
4334,4
4335,3
4336,9
4337,1
4338,1
4339,9
4340,7
4341,6
4342,0
4343,9
4344,3
4345,7
4346,1
4347,4
4348,7
4349,2
4350,9
4351,1
4352,4
4353,8
4354,7
4355,5
4356,6
4357,5
4358,8
4359,5
4360,8
4361,6
4362,3
4363,0
4364,6
4365,2
4366,0
4367,1
4368,0
4369,6
4370,6
4371,7
4372,4
4373,3
4374,3
4375,0
4376,0
4377,9
4378,0
4379,0
4380,4
4381,0
4382,0
4383,7
4384,4
4385,2
4386,8
4387,3
4388,4
4389,2
4390,1
4391,6
4392,1
4393,9
4394,3
4395,6
4396,6
4397,9
4398,2
4399,9
4400,5
4401,6
4402,8
4403,0
4404,3
4405,3
4406,7
4407,8
4408,1
4409,5
4410,5
4411,8
4412,0
4413,1
4414,3
4415,1
4416,6
4417,1
4418,3
4419,1
4420,6
4421,0
4422,7
4423,5
4424,9
4425,1
4426,5
4427,3
4428,0
4429,7
4430,3
4431,8
4432,3
4433,3
4434,3
4435,3
4436,1
4437,3
4438,9
4439,5
4440,4
4441,3
4442,2
4443,3
4444,9
4445,1
4446,0
4447,5
4448,9
4449,4
4450,6
4451,4
4452,2
4453,3
4454,6
4455,8
4456,8
4457,0
4458,1
4459,2
4460,0
4461,6
4462,6
4463,3
4464,6
4465,1
4466,6
4467,2
4468,5
4469,6
4470,9
4471,9
4472,8
4473,3
4474,2
4475,3
4476,3
4477,1
4478,8
4479,5
4480,6
4481,4
4482,6
4483,1
4484,1
4485,5
4486,5
4487,6
4488,1
4489,6
4490,1
4491,7
4492,6
4493,3
4494,9
4495,4
4496,1
4497,8
4498,7
4499,6
4500,3
4501,5
4502,2
4503,0
4504,1
4505,5
4506,8
4507,4
4508,7
4509,2
4510,3
4511,0
4512,9
4513,5
4514,1
4515,3
4516,3
4517,5
4518,6
4519,5
4520,5
4521,4
4522,3
4523,5
4524,2
4525,9
4526,3
4527,6
4528,4
4529,2
4530,4
4531,4
4532,8
4533,4
4534,3
4535,7
4536,5
4537,2
4538,4
4539,3
4540,8
4541,9
4542,3
4543,7
4544,1
4545,6
4546,6
4547,3
4548,9
4549,1
4550,9
4551,7
4552,4
4553,0
4554,6
4555,4
4556,3
4557,6
4558,9
4559,2
4560,9
4561,4
4562,1
4563,6
4564,8
4565,5
4566,8
4567,8
4568,1
4569,4
4570,4
4571,9
4572,0
4573,2
4574,3
4575,1
4576,8
4577,5
4578,8
4579,0
4580,2
4581,6
4582,5
4583,5
4584,9
4585,3
4586,6
4587,8
4588,5
4589,3
4590,1
4591,4
4592,5
4593,6
4594,5
4595,3
4596,3
4597,4
4598,5
4599,5
4600,4
4601,5
4602,2
4603,5
4604,2
4605,5
4606,0
4607,5
4608,7
4609,3
4610,7
4611,0
4612,3
4613,9
4614,8
4615,0
4616,1
4617,5
4618,3
4619,6
4620,6
4621,5
4622,8
4623,9
4624,3
4625,6
4626,9
4627,0
4628,2
4629,4
4630,6
4631,9
4632,1
4633,3
4634,2
4635,9
4636,2
4637,3
4638,6
4639,0
4640,6
4641,7
4642,1
4643,6
4644,7
4645,6
4646,5
4647,9
4648,4
4649,0
4650,1
4651,7
4652,1
4653,5
4654,9
4655,0
4656,5
4657,4
4658,5
4659,5
4660,4
4661,0
4662,9
4663,5
4664,1
4665,5
4666,4
4667,5
4668,0
4669,1
4670,1
4671,5
4672,7
4673,1
4674,1
4675,9
4676,5
4677,5
4678,6
4679,5
4680,1
4681,2
4682,3
4683,7
4684,1
4685,8
4686,5
4687,4
4688,5
4689,4
4690,4
4691,9
4692,7
4693,0
4694,3
4695,3
4696,7
4697,2
4698,0
4699,5
4700,3
4701,6
4702,3
4703,1
4704,5
4705,3
4706,1
4707,6
4708,7
4709,5
4710,6
4711,0
4712,4
4713,6
4714,7
4715,1
4716,2
4717,6
4718,7
4719,2
4720,0
4721,5
4722,1
4723,4
4724,3
4725,6
4726,7
4727,6
4728,5
4729,0
4730,1
4731,2
4732,3
4733,6
4734,4
4735,1
4736,2
4737,4
4738,3
4739,1
4740,3
4741,9
4742,5
4743,8
4744,7
4745,0
4746,1
4747,8
4748,7
4749,2
4750,7
4751,7
4752,8
4753,3
4754,4
4755,9
4756,5
4757,1
4758,6
4759,4
4760,4
4761,6
4762,3
4763,4
4764,4
4765,2
4766,1
4767,6
4768,4
4769,6
4770,6
4771,1
4772,4
4773,1
4774,1
4775,2
4776,3
4777,9
4778,4
4779,7
4780,5
4781,9
4782,2
4783,0
4784,3
4785,8
4786,5
4787,9
4788,0
4789,0
4790,3
4791,3
4792,2
4793,8
4794,2
4795,1
4796,8
4797,9
4798,3
4799,6
4800,1
4801,0
4802,0
4803,7
4804,7
4805,6
4806,3
4807,0
4808,4
4809,0
4810,5
4811,3
4812,5
4813,8
4814,7
4815,5
4816,8
4817,7
4818,5
4819,4
4820,0
4821,1
4822,8
4823,1
4824,2
4825,1
4826,7
4827,5
4828,8
4829,2
4830,6
4831,1
4832,3
4833,4
4834,1
4835,9
4836,9
4837,6
4838,2
4839,6
4840,5
4841,6
4842,6
4843,3
4844,1
4845,7
4846,3
4847,2
4848,8
4849,7
4850,2
4851,0
4852,0
4853,3
4854,5
4855,2
4856,4
4857,6
4858,7
4859,0
4860,8
4861,4
4862,7
4863,0
4864,5
4865,0
4866,2
4867,3
4868,1
4869,3
4870,1
4871,7
4872,7
4873,3
4874,5
4875,6
4876,5
4877,9
4878,6
4879,4
4880,5
4881,6
4882,5
4883,8
4884,5
4885,5
4886,1
4887,1
4888,5
4889,6
4890,8
4891,2
4892,2
4893,5
4894,5
4895,6
4896,3
4897,0
4898,0
4899,3
4900,4
4901,0
4902,0
4903,7
4904,5
4905,3
4906,5
4907,6
4908,6
4909,8
4910,1
4911,3
4912,0
4913,8
4914,0
4915,2
4916,4
4917,7
4918,7
4919,6
4920,3
4921,1
4922,6
4923,3
4924,4
4925,9
4926,5
4927,9
4928,2
4929,8
4930,5
4931,6
4932,7
4933,2
4934,2
4935,9
4936,5
4937,4
4938,0
4939,4
4940,7
4941,2
4942,6
4943,0
4944,5
4945,3
4946,8
4947,3
4948,1
4949,6
4950,8
4951,7
4952,5
4953,4
4954,4
4955,5
4956,6
4957,7
4958,3
4959,3
4960,9
4961,8
4962,6
4963,9
4964,9
4965,2
4966,6
4967,7
4968,8
4969,3
4970,2
4971,0
4972,5
4973,3
4974,4
4975,9
4976,6
4977,6
4978,1
4979,5
4980,3
4981,7
4982,5
4983,8
4984,6
4985,0
4986,6
4987,3
4988,5
4989,2
4990,5
4991,0
4992,7
4993,4
4994,1
4995,1
4996,1
4997,6
4998,4
4999,8
5000,8
5001,7
5002,3
5003,4
5004,0
5005,8
5006,1
5007,9
5008,1
5009,9
5010,8
5011,9
5012,1
5013,8
5014,1
5015,2
5016,5
5017,1
5018,4
5019,6
5020,4
5021,1
5022,6
5023,7
5024,9
5025,5
5026,0
5027,6
5028,6
5029,7
5030,1
5031,4
5032,6
5033,3
5034,3
5035,6
5036,3
5037,8
5038,0
5039,4
5040,1
5041,4
5042,1
5043,5
5044,9
5045,5
5046,8
5047,7
5048,4
5049,4
5050,4
5051,4
5052,4
5053,5
5054,3
5055,0
5056,4
5057,0
5058,0
5059,5
5060,3
5061,9
5062,5
5063,8
5064,7
5065,5
5066,9
5067,9
5068,9
5069,5
5070,4
5071,2
5072,2
5073,5
5074,3
5075,6
5076,4
5077,2
5078,9
5079,9
5080,2
5081,6
5082,4
5083,1
5084,0
5085,7
5086,3
5087,4
5088,5
5089,6
5090,9
5091,0
5092,2
5093,0
5094,1
5095,6
5096,4
5097,5
5098,2
5099,1
5100,6
5101,5
5102,0
5103,8
5104,6
5105,0
5106,4
5107,5
5108,7
5109,1
5110,3
5111,6
5112,5
5113,9
5114,9
5115,4
5116,3
5117,2
5118,5
5119,7
5120,0
5121,3
5122,3
5123,9
5124,1
5125,8
5126,5
5127,7
5128,3
5129,6
5130,8
5131,2
5132,5
5133,3
5134,6
5135,8
5136,2
5137,4
5138,1
5139,2
5140,5
5141,5
5142,5
5143,1
5144,0
5145,8
5146,6
5147,4
5148,1
5149,1
5150,8
5151,1
5152,9
5153,6
5154,2
5155,7
5156,6
5157,4
5158,2
5159,6
5160,6
5161,3
5162,7
5163,3
5164,5
5165,6
5166,8
5167,8
5168,6
5169,3
5170,6
5171,6
5172,9
5173,8
5174,1
5175,6
5176,9
5177,2
5178,8
5179,1
5180,8
5181,4
5182,3
5183,5
5184,5
5185,5
5186,5
5187,7
5188,6
5189,9
5190,3
5191,3
5192,7
5193,8
5194,2
5195,4
5196,5
5197,4
5198,6
5199,8
5200,3
5201,3
5202,3
5203,9
5204,7
5205,0
5206,8
5207,3
5208,8
5209,2
5210,7
5211,9
5212,6
5213,9
5214,9
5215,9
5216,6
5217,8
5218,0
5219,5
5220,1
5221,2
5222,4
5223,5
5224,6
5225,8
5226,2
5227,8
5228,8
5229,2
5230,8
5231,6
5232,8
5233,9
5234,7
5235,7
5236,0
5237,8
5238,4
5239,1
5240,7
5241,3
5242,8
5243,8
5244,5
5245,8
5246,6
5247,6
5248,3
5249,4
5250,8
5251,4
5252,4
5253,4
5254,8
5255,4
5256,0
5257,1
5258,6
5259,2
5260,6
5261,5
5262,1
5263,7
5264,1
5265,2
5266,9
5267,3
5268,5
5269,1
5270,0
5271,6
5272,3
5273,3
5274,7
5275,5
5276,9
5277,8
5278,8
5279,9
5280,5
5281,0
5282,1
5283,9
5284,3
5285,8
5286,8
5287,7
5288,2
5289,8
5290,2
5291,9
5292,2
5293,9
5294,9
5295,3
5296,4
5297,5
5298,1
5299,6
5300,7
5301,8
5302,0
5303,2
5304,3
5305,2
5306,2
5307,5
5308,4
5309,7
5310,8
5311,4
5312,5
5313,8
5314,0
5315,3
5316,7
5317,4
5318,2
5319,4
5320,5
5321,8
5322,9
5323,6
5324,9
5325,5
5326,8
5327,5
5328,4
5329,8
5330,1
5331,8
5332,9
5333,6
5334,3
5335,1
5336,1
5337,5
5338,1
5339,1
5340,7
5341,1
5342,2
5343,8
5344,9
5345,6
5346,4
5347,7
5348,8
5349,3
5350,5
5351,8
5352,3
5353,9
5354,3
5355,6
5356,8
5357,2
5358,5
5359,1
5360,5
5361,3
5362,9
5363,3
5364,4
5365,8
5366,0
5367,0
5368,6
5369,0
5370,9
5371,1
5372,9
5373,2
5374,9
5375,7
5376,9
5377,3
5378,6
5379,4
5380,1
5381,0
5382,2
5383,2
5384,1
5385,8
5386,6
5387,5
5388,4
5389,8
5390,5
5391,5
5392,5
5393,4
5394,4
5395,5
5396,1
5397,5
5398,3
5399,4
5400,8
5401,4
5402,2
5403,6
5404,7
5405,2
5406,1
5407,1
5408,6
5409,6
5410,0
5411,9
5412,5
5413,3
5414,1
5415,6
5416,0
5417,4
5418,7
5419,6
5420,9
5421,0
5422,5
5423,4
5424,4
5425,8
5426,8
5427,3
5428,3
5429,0
5430,3
5431,8
5432,3
5433,1
5434,7
5435,5
5436,9
5437,1
5438,1
5439,2
5440,5
5441,2
5442,7
5443,1
5444,9
5445,2
5446,5
5447,6
5448,5
5449,7
5450,9
5451,7
5452,3
5453,0
5454,0
5455,8
5456,4
5457,7
5458,3
5459,6
5460,1
5461,2
5462,9
5463,5
5464,8
5465,9
5466,3
5467,1
5468,1
5469,6
5470,1
5471,3
5472,5
5473,4
5474,5
5475,1
5476,0
5477,1
5478,2
5479,9
5480,3
5481,3
5482,0
5483,3
5484,3
5485,6
5486,3
5487,6
5488,0
5489,5
5490,7
5491,5
5492,3
5493,7
5494,1
5495,6
5496,5
5497,8
5498,4
5499,2
5500,1
5501,0
5502,6
5503,8
5504,9
5505,3
5506,9
5507,1
5508,1
5509,1
5510,5
5511,6
5512,8
5513,5
5514,7
5515,4
5516,1
5517,8
5518,3
5519,1
5520,4
5521,6
5522,2
5523,9
5524,3
5525,6
5526,0
5527,1
5528,0
5529,4
5530,9
5531,3
5532,3
5533,6
5534,5
5535,9
5536,6
5537,3
5538,2
5539,3
5540,8
5541,3
5542,3
5543,5
5544,1
5545,5
5546,5
5547,1
5548,9
5549,3
5550,3
5551,8
5552,5
5553,3
5554,5
5555,9
5556,2
5557,1
5558,9
5559,5
5560,5
5561,7
5562,6
5563,8
5564,3
5565,8
5566,8
5567,5
5568,9
5569,6
5570,2
5571,8
5572,0
5573,7
5574,1
5575,1
5576,9
5577,9
5578,6
5579,2
5580,5
5581,0
5582,3
5583,1
5584,4
5585,5
5586,7
5587,6
5588,3
5589,2
5590,0
5591,9
5592,5
5593,6
5594,1
5595,2
5596,3
5597,5
5598,3
5599,2
5600,0
5601,4
5602,1
5603,8
5604,6
5605,7
5606,8
5607,8
5608,3
5609,8
5610,3
5611,1
5612,0
5613,6
5614,6
5615,8
5616,6
5617,1
5618,7
5619,0
5620,5
5621,0
5622,5
5623,9
5624,3
5625,1
5626,4
5627,9
5628,5
5629,3
5630,5
5631,6
5632,1
5633,8
5634,9
5635,9
5636,3
5637,6
5638,7
5639,4
5640,4
5641,3
5642,6
5643,3
5644,5
5645,5
5646,8
5647,0
5648,3
5649,4
5650,2
5651,4
5652,9
5653,6
5654,1
5655,1
5656,5
5657,3
5658,7
5659,4
5660,8
5661,5
5662,2
5663,8
5664,8
5665,9
5666,6
5667,5
5668,9
5669,8
5670,3
5671,5
5672,8
5673,3
5674,6
5675,5
5676,6
5677,5
5678,3
5679,3
5680,7
5681,1
5682,6
5683,5
5684,9
5685,5
5686,4
5687,4
5688,3
5689,6
5690,8
5691,6
5692,5
5693,5
5694,3
5695,5
5696,0
5697,3
5698,6
5699,9
5700,3
5701,6
5702,3
5703,9
5704,6
5705,9
5706,1
5707,1
5708,1
5709,0
5710,3
5711,5
5712,4
5713,0
5714,1
5715,5
5716,2
5717,4
5718,3
5719,0
5720,3
5721,0
5722,5
5723,8
5724,9
5725,5
5726,0
5727,6
5728,6
5729,7
5730,6
5731,1
5732,4
5733,9
5734,1
5735,0
5736,7
5737,9
5738,1
5739,1
5740,5
5741,5
5742,4
5743,6
5744,9
5745,2
5746,3
5747,2
5748,1
5749,5
5750,6
5751,4
5752,6
5753,0
5754,8
5755,7
5756,1
5757,1
5758,1
5759,5
5760,0
5761,2
5762,4
5763,1
5764,5
5765,1
5766,8
5767,3
5768,2
5769,7
5770,6
5771,1
5772,4
5773,5
5774,8
5775,3
5776,8
5777,1
5778,2
5779,5
5780,6
5781,5
5782,1
5783,4
5784,4
5785,8
5786,6
5787,9
5788,2
5789,8
5790,4
5791,1
5792,3
5793,8
5794,4
5795,1
5796,3
